,Data,QuantidadePerdida,SetorProduto,CategoriaProduto,NomeProdutoCompleto,PrecoVenda,Fornecedor,PrecoCusto,TipoPerda,Produto,AcaoReducaoPerda,CustoReducaoPerda,Loja,Ano,NomeMes,NomeDia,ValorTotalPerdaVenda,ValorTotalPerdaCusto
2254,2024-04-01,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Itaim Bibi,2024,abril,segunda-feira,36.99,22.5
2255,2024-06-21,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Shop. Market Place,2024,junho,sexta-feira,36.99,22.5
2256,2024-12-25,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Shop. Market Place,2024,dezembro,quarta-feira,34.99,23.0
2257,2024-05-03,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Itaim Bibi,2024,maio,sexta-feira,34.99,23.0
2258,2024-03-30,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Morumbi,2024,março,sábado,34.99,23.0
2259,2024-05-13,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Shop. Market Place,2024,maio,segunda-feira,34.99,23.0
2260,2024-02-21,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Morumbi,2024,fevereiro,quarta-feira,36.99,22.5
2261,2024-05-02,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Itaim Bibi,2024,maio,quinta-feira,36.99,22.5
2262,2024-10-08,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,outubro,terça-feira,17.99,11.5
2263,2024-12-28,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,dezembro,sábado,17.99,11.5
2264,2024-05-15,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Shop. Market Place,2024,maio,quarta-feira,34.99,23.0
2265,2024-01-10,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Morumbi,2024,janeiro,quarta-feira,34.99,23.0
2266,2024-07-05,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Itaim Bibi,2024,julho,sexta-feira,36.99,22.5
2267,2024-12-24,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Morumbi,2024,dezembro,terça-feira,36.99,22.5
2268,2024-05-27,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Shop. Market Place,2024,maio,segunda-feira,36.99,22.5
2269,2024-05-29,1,Frios e Embutidos,Queijos,Queijo Mozzarella Oba Bem Querer Bufala 160g,14.99,Lactobom,9.5,Sensibilidade a variações de temperatura,Queijo Mozzarella Oba,Porcionamento de Produtos,50,Shop. Market Place,2024,maio,quarta-feira,14.99,9.5
2270,2024-04-16,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Itaim Bibi,2024,abril,terça-feira,34.99,23.0
2271,2024-06-24,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Itaim Bibi,2024,junho,segunda-feira,36.99,22.5
2272,2024-05-08,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Itaim Bibi,2024,maio,quarta-feira,34.99,23.0
2273,2024-02-08,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Itaim Bibi,2024,fevereiro,quinta-feira,36.99,22.5
2274,2024-02-25,1,Frios e Embutidos,Queijos,Queijo Mozzarella Oba Bem Querer Bufala 160g,14.99,Lactobom,9.5,Sensibilidade a variações de temperatura,Queijo Mozzarella Oba,Porcionamento de Produtos,50,Itaim Bibi,2024,fevereiro,domingo,14.99,9.5
2275,2024-02-20,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Morumbi,2024,fevereiro,terça-feira,17.99,11.5
2276,2024-04-12,1,Frios e Embutidos,Queijos,Queijo Mozzarella Oba Bem Querer Bufala 160g,14.99,Lactobom,9.5,Sensibilidade a variações de temperatura,Queijo Mozzarella Oba,Porcionamento de Produtos,50,Morumbi,2024,abril,sexta-feira,14.99,9.5
2277,2024-12-22,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Morumbi,2024,dezembro,domingo,36.99,22.5
2278,2024-09-29,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,setembro,domingo,17.99,11.5
2279,2024-04-22,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Itaim Bibi,2024,abril,segunda-feira,36.99,22.5
2280,2024-11-24,1,Frios e Embutidos,Queijos,Queijo Mozzarella Oba Bem Querer Bufala 160g,14.99,Lactobom,9.5,Sensibilidade a variações de temperatura,Queijo Mozzarella Oba,Porcionamento de Produtos,50,Shop. Market Place,2024,novembro,domingo,14.99,9.5
2281,2024-05-02,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Itaim Bibi,2024,maio,quinta-feira,34.99,23.0
2282,2024-04-18,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,abril,quinta-feira,17.99,11.5
2283,2024-09-19,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Morumbi,2024,setembro,quinta-feira,36.99,22.5
2284,2024-07-30,1,Frios e Embutidos,Queijos,Queijo Mozzarella Oba Bem Querer Bufala 160g,14.99,Lactobom,9.5,Sensibilidade a variações de temperatura,Queijo Mozzarella Oba,Porcionamento de Produtos,50,Morumbi,2024,julho,terça-feira,14.99,9.5
2285,2024-08-10,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Shop. Market Place,2024,agosto,sábado,36.99,22.5
2286,2024-07-06,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Morumbi,2024,julho,sábado,36.99,22.5
2287,2024-05-16,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,maio,quinta-feira,17.99,11.5
2288,2024-11-24,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Morumbi,2024,novembro,domingo,17.99,11.5
2289,2024-12-06,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Itaim Bibi,2024,dezembro,sexta-feira,36.99,22.5
2290,2024-01-11,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Shop. Market Place,2024,janeiro,quinta-feira,17.99,11.5
2291,2024-07-11,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Morumbi,2024,julho,quinta-feira,17.99,11.5
2292,2024-06-29,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Morumbi,2024,junho,sábado,34.99,23.0
2293,2024-02-19,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Itaim Bibi,2024,fevereiro,segunda-feira,17.99,11.5
2294,2024-07-20,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Shop. Market Place,2024,julho,sábado,34.99,23.0
2295,2024-09-25,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Itaim Bibi,2024,setembro,quarta-feira,34.99,23.0
2296,2024-01-02,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Morumbi,2024,janeiro,terça-feira,34.99,23.0
2297,2024-11-01,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Morumbi,2024,novembro,sexta-feira,17.99,11.5
2298,2024-02-13,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Morumbi,2024,fevereiro,terça-feira,17.99,11.5
2299,2024-12-08,1,Laticínios,Manteigas,Manteiga Pote Com Sal Aviação 200g,17.99,Delícia Láctea,11.5,Sensibilidade a variações de temperatura,Manteiga Pote Com Sal,Uso de Sistema e Controles IA,10000,Morumbi,2024,dezembro,domingo,17.99,11.5
2300,2024-12-18,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Morumbi,2024,dezembro,quarta-feira,36.99,22.5
2301,2024-07-01,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Morumbi,2024,julho,segunda-feira,36.99,22.5
2302,2024-04-07,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Shop. Market Place,2024,abril,domingo,36.99,22.5
2303,2024-05-15,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Itaim Bibi,2024,maio,quarta-feira,36.99,22.5
2304,2024-09-02,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Itaim Bibi,2024,setembro,segunda-feira,34.99,23.0
2305,2024-06-28,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Shop. Market Place,2024,junho,sexta-feira,34.99,23.0
2306,2024-12-14,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Shop. Market Place,2024,dezembro,sábado,34.99,23.0
2307,2024-08-28,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Shop. Market Place,2024,agosto,quarta-feira,36.99,22.5
2308,2024-08-18,1,Mercearia,Massas Frescas,Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g,34.99,Bella Pasta,23.0,Sensibilidade a variações de temperatura,Tortellini Massa Italiana,Congelamento Parcial,100,Morumbi,2024,agosto,domingo,34.99,23.0
2309,2024-09-06,1,Laticínios,Iogurtes,Iogurte Grego Integral 4% Yorgus 500 G,36.99,Delícia Láctea,22.5,Sensibilidade a variações de temperatura,Iogurte Grego Integral,Compra de equipamentos,2000,Morumbi,2024,setembro,sexta-feira,36.99,22.5
2310,2024-07-10,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,julho,quarta-feira,119.9,80.0
2311,2024-02-11,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,fevereiro,domingo,119.9,80.0
2312,2024-09-04,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,setembro,quarta-feira,119.9,80.0
2313,2024-07-22,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,julho,segunda-feira,119.9,80.0
2314,2024-04-12,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,abril,sexta-feira,119.9,80.0
2315,2024-03-02,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,março,sábado,119.9,80.0
2316,2024-01-18,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,janeiro,quinta-feira,119.9,80.0
2317,2024-08-17,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,agosto,sábado,119.9,80.0
2318,2024-01-15,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,janeiro,segunda-feira,119.9,80.0
2319,2024-06-08,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,junho,sábado,119.9,80.0
2320,2024-07-02,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,julho,terça-feira,119.9,80.0
2321,2024-12-17,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,dezembro,terça-feira,119.9,80.0
2322,2024-02-09,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,fevereiro,sexta-feira,119.9,80.0
2323,2024-07-01,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,julho,segunda-feira,119.9,80.0
2324,2024-06-04,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,junho,terça-feira,119.9,80.0
2325,2024-02-27,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,fevereiro,terça-feira,119.9,80.0
2326,2024-08-17,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,agosto,sábado,119.9,80.0
2327,2024-04-27,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,abril,sábado,119.9,80.0
2328,2024-04-26,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,abril,sexta-feira,119.9,80.0
2329,2024-07-31,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,julho,quarta-feira,119.9,80.0
2330,2024-04-04,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,abril,quinta-feira,119.9,80.0
2331,2024-10-07,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,outubro,segunda-feira,119.9,80.0
2332,2024-11-12,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,novembro,terça-feira,119.9,80.0
2333,2024-10-20,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,outubro,domingo,119.9,80.0
2334,2024-07-07,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,julho,domingo,119.9,80.0
2335,2024-08-27,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,agosto,terça-feira,119.9,80.0
2336,2024-06-23,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,junho,domingo,119.9,80.0
2337,2024-01-15,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,janeiro,segunda-feira,119.9,80.0
2338,2024-09-09,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,setembro,segunda-feira,119.9,80.0
2339,2024-10-26,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,outubro,sábado,119.9,80.0
2340,2024-02-28,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,fevereiro,quarta-feira,119.9,80.0
2341,2024-02-15,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,fevereiro,quinta-feira,119.9,80.0
2342,2024-02-12,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,fevereiro,segunda-feira,119.9,80.0
2343,2024-01-30,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,janeiro,terça-feira,119.9,80.0
2344,2024-03-18,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,março,segunda-feira,119.9,80.0
2345,2024-07-15,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Itaim Bibi,2024,julho,segunda-feira,119.9,80.0
2346,2024-03-27,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,março,quarta-feira,119.9,80.0
2347,2024-02-27,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,fevereiro,terça-feira,119.9,80.0
2348,2024-01-09,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,janeiro,terça-feira,119.9,80.0
2349,2024-10-31,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Shop. Market Place,2024,outubro,quinta-feira,119.9,80.0
2350,2024-04-11,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,abril,quinta-feira,119.9,80.0
2351,2024-11-07,1,Açougue,Miolo da Alcatra,Baby Beef Angus Oba Reserve Kg,119.9,Fazenda Angus,80.0,Sensibilidade a variações de temperatura,Baby Beef Angus Oba,Uso Equipamentos de Maturação,3000,Morumbi,2024,novembro,quinta-feira,119.9,80.0
